x,y,u,v,d,a
45,3,-0.002387078805828295,0.02271153773960086,0.0020612454191109354,0.022836639238787933
46,3,0.0007059288012783689,0.0067164638940948726,0.03087142224567521,0.006753460054901812
47,3,-0.002371039197361246,0.007297308303715935,-0.0009750566026493406,0.007672844019977533
0,4,0.003379638930633702,0.0,-0.002482239083217953,0.003379638930633702
1,4,0.015515440336709463,0.01723164221103519,0.04700059091236763,0.02318746174403574
2,4,0.00640957808304077,0.06098306187984725,0.0918155634687435,0.06131897363332067
3,4,0.015717146448682173,0.011419175313856025,0.13050611690340827,0.019427461422890573
4,4,0.007456769193279664,0.07094641975588206,0.015848662042423908,0.07133721246992805
5,4,0.0011339790535763174,0.010789089999179484,0.20347217561362002,0.010848519323130905
6,4,0.04641351707818652,0.08039056973738483,0.19892517474845456,0.09282703415637303
7,4,0.0012967287620768528,0.012337550040672064,0.14250619480389318,0.01240550871542496
8,4,0.0032505361735861577,0.030926785827132833,0.0544319554331944,0.03109713920946968
9,4,0.008210936900307718,0.014221759889075073,0.020288985789200163,0.01642187380061543
10,4,0.003103652368134216,0.029529279769639934,0.019245871333607105,0.029691935297920403
11,4,0.0010589272561722818,0.010075019845733014,-0.017805340230406048,0.010130515871651287
12,4,0.0017549891168856752,0.016697606071244556,0.023399199291838074,0.01678958115352644
13,4,-0.006653041482056814,0.004833717577298092,-0.029847043189170593,0.00822361152894817
14,4,0.0016069973173373612,0.015289558154105641,-0.024903871213212917,0.015373777314821098
15,4,0.0019670092460763386,0.0034069599531619697,0.010781898704572471,0.003934018492152676
16,4,0.013720395019994678,0.015238042417606219,0.02570555297574455,0.020504808612261203
17,4,0.006425166256335142,0.004668156534732475,0.030062791662364884,0.007941942259568074
18,4,0.0012399362460432611,0.011797205344856194,-0.001174714486063473,0.011862187649963872
19,4,-0.0065006241259860575,0.011259411267115884,-0.023355520398270505,0.01300124825197212
20,4,0.003361585618068125,0.0037334190570962864,-0.02157852661210103,0.00502381087656494
21,4,-0.0013045731643304716,0.0022595870028112803,-0.0157808433025743,0.0026091463286609445
22,4,0.0009495599937849284,0.0,-0.014274662046154702,0.0009495599937849284
23,4,-0.006395744037936353,0.004646780041797494,-0.006045554826690839,0.007905574397578326
24,4,-0.0032091366431058125,0.0023315742493967354,-0.005040312831710595,0.003966711039964267
25,4,-0.0026144790210782106,0.0029036731205678403,-0.013455214702181077,0.003907277587114366
26,4,-0.0027645870130303556,0.0030703849350057722,-0.006120267781274029,0.004131610461034112
27,4,0.00462442954410851,0.002058928686225385,-0.00023545565478674135,0.005062068346376354
28,4,-0.004867242589965922,0.005405620533125812,-0.010437065912261421,0.007273979913206358
29,4,-0.005042233489532259,0.0055999676161654025,-0.012874920075831875,0.007535499709047959
30,4,0.006738701381291124,0.0048959531370364705,-0.015459485562516685,0.008329492987347559
31,4,-0.0040513634357561955,0.00449949493387223,-0.01570349297731397,0.0060546676497165485
32,4,-0.0037572494504339617,0.006507746944861868,-0.02349734939337935,0.007514498900867927
33,4,0.015463364237863736,0.011234791744845209,-0.019732575160113026,0.019113769358838805
34,4,0.0075833102102058686,0.005509597370771836,-0.006023791487867958,0.009373486914282672
35,4,0.009014436390960471,0.004013485663144756,-0.008912958931165685,0.00986752910383045
36,4,-0.010395609448520018,0.01800572374047976,-0.03906452154792082,0.020791218897040047
37,4,-0.0019677809897951787,0.002185442193709503,-0.0168189097965792,0.0029408025445182644
38,4,0.00010281168942821925,0.0009781878833744213,-0.00893966478961516,0.000983576015701692
39,4,0.0007278637103926115,0.006925160613678026,-0.014934850882755767,0.006963306334360418
40,4,0.009633356980778983,0.006999043533993253,-0.0259138657861679,0.011907484079764958
41,4,-0.006852213938846383,0.007610154554769837,-0.017736768398793522,0.010240473046261328
42,4,-0.005110902504207231,0.008852342809817938,-0.022825417493738846,0.010221805008414468
43,4,-0.0012951242495354794,0.002243221002309965,-0.011901745516299236,0.00259024849907096
44,4,0.00035424980990910636,0.0033704617993143096,-0.007125530868035008,0.0033890272451630853
45,4,0.0004774738476606967,0.004542860204003823,-0.004749354600222234,0.004567883548025449
46,4,0.0011131579245850995,0.0019280460822293166,-0.0005285773507708609,0.0022263158491701985
47,4,-0.0021209565896226,0.0015409651624140332,0.005305010812066467,0.002621646522099659
0,5,0.0011381393606270317,0.001264031817532077,-0.0583323982500758,0.001700922584934998
1,5,0.0002721558692112991,0.0025893901280320346,-0.04090956597032762,0.002603653212756245
2,5,0.007172018081358145,0.007965333037737611,0.05636774548988685,0.01071841283779471
3,5,0.024088687861997554,0.017501456175587755,0.10509319682682958,0.02977525568620305
4,5,-0.03138557867347767,0.03485721645992054,0.1645460301677272,0.04690501133144317
5,5,0.009425500175969987,0.08967764383751757,0.09134258204329446,0.09017161337037208
6,5,0.011610694104535796,0.020110312100196426,0.12889660295129513,0.02322138820907159
7,5,0.09115501215852298,0.019375595963404706,0.2720876262323233,0.09319146935507336
8,5,0.033144754531122186,0.024081073747158652,0.14677090533376114,0.04096916969801119
9,5,0.014858937227754936,0.01650252164220602,0.09097974866667888,0.022206333242789988
10,5,-0.003500220955496943,0.0025430593815840897,0.041509234252307285,0.004326511037263488
11,5,0.017317960956405535,0.007710452988844995,0.07174530381581244,0.018956868332632774
12,5,0.009171103939029234,0.006663197040462223,-0.0385746309133151,0.01133610789735622
13,5,0.0296000494874408,0.0,-0.007209602413671745,0.0296000494874408
14,5,0.0035434935070134533,0.010905751630622707,0.04526622776419269,0.011466985866524662
15,5,0.00032720347327551343,0.0031131330954307147,0.06571455146238099,0.0031302811028387826
16,5,-0.0005329967099323485,0.0016403951995273634,0.07044441792261766,0.0017248135851248175
17,5,0.01501798725954497,0.006686438723547552,0.1070235246547673,0.01643923368443953
18,5,0.007956406918236377,0.0057806679962148,0.039736446179897175,0.009834659807589772
19,5,0.0024861633203370793,0.023654263922407107,0.04752834854767338,0.023784558220960927
20,5,-0.005567243987905227,0.004044839520995311,0.014127248568133188,0.006881492016377878
21,5,0.00553848385307111,0.0,0.04882064317015731,0.00553848385307111
22,5,-0.0011298153012584955,0.0008208588651554859,-0.009119175523488982,0.0013965285143749042
23,5,-0.005695916375313469,0.004138325482627381,-0.021974139593413024,0.007040539834041654
24,5,-0.008860990630248826,0.00984112708773857,-0.021065205830084935,0.013242542705476895
25,5,-0.00042902216424562354,0.00047647738475029537,-0.015026057347070756,0.0006411635638372472
26,5,-0.0016191197236877718,0.002804397624964104,-0.010583009882780483,0.003238239447375545
27,5,-0.002500493458182818,0.002777079327906367,-0.0029466297289665907,0.003736928836344084
28,5,-0.00075126439864889,0.0023121540717875562,-0.006971079753080964,0.00243114266310331
29,5,0.0043731536368853295,0.0,-0.008497723807500196,0.0043731536368853295
30,5,0.0019154784362018168,0.00040714751035212895,-0.009577152123614556,0.0019582713639177012
31,5,0.0007840501526782485,0.0074597389029697194,-0.02168513262039949,0.007500829230318116
32,5,-0.0008316909202173162,0.007913010528215317,-0.02316381007947294,0.007956597602393775
33,5,0.0018753967392848654,0.017843208073816865,-0.03693607817121456,0.017941493452197442
34,5,0.001819048959152584,0.017307094757451937,-0.025730195341018194,0.017402427073808253
35,5,0.0017359603524530328,0.016516559471318845,-0.018726733088529787,0.016607537298314316
36,5,-0.01098705100539563,0.012202356347659062,-0.05878389014147664,0.01641989007973015
37,5,-0.005597997408353457,0.006217205979698742,-0.0394801089349289,0.0083660758529871
38,5,0.001848732812356274,0.0,-0.026848904227001293,0.001848732812356274
39,5,0.002032684741464917,0.019339703450834432,-0.04636746889749102,0.019446231944117133
40,5,0.002234217833805812,0.021257162740952202,-0.037476599622020525,0.021374253136056533
41,5,0.002278974389721164,0.021682992925646655,-0.04893891790607851,0.021802428912454867
42,5,0.0018051278833809499,0.017174644568965763,-0.049896799225348926,0.017269247312655656
43,5,0.002917504896157106,0.027758204879017527,-0.052660567104307186,0.02791110483167252
44,5,0.0029768926633844906,0.028323241740541398,-0.05654116117581303,0.02847925407419336
45,5,0.0022276385569894013,0.021194565103475654,-0.04337295059799191,0.021311310693292746
46,5,0.0012795005647148919,0.012173634692081093,-0.027849358622759897,0.012240690475269198
47,5,-0.002658738637330322,0.0046050704039025635,-0.01643568372552183,0.005317477274660647
0,6,0.022311847942175948,0.0,-0.02019761164289755,0.022311847942175948
1,6,0.0022335382170896433,0.021250696619825395,-0.03371636332774283,0.021367751397726866
2,6,-0.014237856626477504,0.024660691067940266,0.12410801211580438,0.02847571325295502
3,6,0.035158408640688914,0.0,0.14640397900510732,0.035158408640688914
4,6,-0.01803066812316093,0.05549269044692304,0.12017403079028885,0.05834846772628734
5,6,-0.01863963965003224,0.020701417067232258,0.06141562866902532,0.027856504354899756
6,6,0.07736228539857054,0.08591952233944017,0.13476861860609132,0.1156161213720969
7,6,-0.050052765271919174,0.010639043688275828,0.3179558044165875,0.05117097382273352
8,6,0.06649078073663643,0.04830837992544598,0.29864879459531374,0.08218712486751617
9,6,0.0015527815312362807,0.014773729405967786,0.21015297237346572,0.014855107237731601
10,6,-0.015117235035012722,0.04652606539486764,0.04002268220616017,0.04892040020514259
11,6,-0.042309356007848915,0.01883733895162538,0.09304516297134346,0.046313356006419185
12,6,-0.014932981657698494,0.025864682939627924,0.0008876984679929964,0.029865963315397002
13,6,0.021683180830344154,0.015753753015675623,0.01670578693745839,0.026801885474725708
14,6,-0.003606893396160155,0.004005860945430241,-0.022637908962530373,0.005390417598422872
15,6,-0.015511936637352954,0.017227750958681672,-0.06181280787630274,0.023182225547509674
16,6,0.03716079236878778,0.0,0.028279182723380345,0.03716079236878778
17,6,0.020163919208428974,0.008977555239836371,0.02998650648080871,0.022072157482411286
18,6,0.039002330357757804,0.028336851696225584,-0.020381265712671525,0.04820953160309233
19,6,0.015872805994439555,0.01153226859373876,-0.08150618666670569,0.019619867202793437
20,6,0.002689316046537701,0.025587132999348717,0.06918656866244247,0.025728074081138006
21,6,0.013106900953973847,0.009522720953416035,0.02661278798641213,0.016201020553468518
22,6,0.0012655717269099932,0.012041110652781533,0.02678256594931798,0.012107436456512289
23,6,-0.01111893702018888,0.004950469711527105,0.04931778876857894,0.012171191840722668
24,6,0.0034909480738791513,0.002536322238731604,-0.0065340490746906964,0.004315049125236589
25,6,0.0018090857072646299,0.0013143777031344105,-0.014060521688629757,0.0022361529113023677
26,6,0.012119164900235952,0.0025760080215061704,-0.0009951396953494943,0.012389914253374606
27,6,-0.0011791961439551342,0.0008567361474433369,-0.017864275364220823,0.0014575665927341738
28,6,0.006823623412589171,0.0,-0.01774284628281786,0.006823623412589171
29,6,0.007441758346972115,0.012889503554605481,-0.01328409335503531,0.014883516693944226
30,6,0.0016627405710982412,0.015819919786250868,-0.00852627094882683,0.015907060327105944
31,6,-0.009640239002113157,0.01669738374876709,-0.028683974978925744,0.01928047800422632
32,6,0.0016367550722207384,0.015572684279405516,-0.03598877309732295,0.01565846297797086
33,6,0.0014440061256431787,0.013738800553499131,-0.03137951134732517,0.0138144777078152
34,6,0.004761164371975513,0.01465335720541439,-0.013956579066804314,0.015407451559762853
35,6,-0.004296354236442675,0.013222818703372783,-0.004703621408718714,0.013903294364547705
36,6,0.014151383652192923,0.015716703786274707,-0.03994673743805215,0.021148911016339703
37,6,0.014557607196610029,0.010576720734334084,-0.03746925706627223,0.01799419208475014
38,6,-0.0029175311912461523,0.005053312255905289,-0.025284782131872505,0.005835062382492307
39,6,0.008040855626531042,0.0,-0.027543587504907607,0.008040855626531042
40,6,0.0035261703599602564,0.0,-0.02006053597252126,0.0035261703599602564
41,6,-0.002099668824068717,0.003636733082355418,-0.013364884490935702,0.004199337648137436
42,6,-0.0008264082405122883,0.0014313810603608845,-0.023071565560497772,0.0016528164810245773
43,6,0.0027567110395371663,0.0,-0.026883905984559205,0.0027567110395371663
44,6,0.0007056411712056948,0.006713727276755457,-0.01653173870403767,0.006750708363509032
45,6,0.002073546101689567,0.0,-0.010980934675919948,0.002073546101689567
46,6,0.001401580515350578,0.0015566128608891013,-0.02946186263614987,0.002094629212938592
47,6,0.003590985403956349,0.003988193330202885,-0.03297206074441285,0.005366643477118852
0,7,0.005105718036176455,0.0,0.007242318836399581,0.005105718036176455
1,7,0.003673675766115924,0.0040800302812730675,-0.0071507778786924275,0.005490222284266149
2,7,-0.014030529931656783,0.015582482131783615,0.05737050219065992,0.020968297965034563
3,7,0.014828375806175225,0.016468579744928626,0.15175084694735244,0.022160659914908586
4,7,-0.016358471282395592,0.02833370339526559,0.20890749027113248,0.0327169425647912
5,7,0.004434706527843285,0.04219341415342101,0.13471640276934585,0.04242582727431728
6,7,0.03242683665129993,0.014437357850972922,0.19521388903150938,0.035495591795702434
7,7,-0.024053511118135782,0.04166190335703407,0.26689335404345715,0.048107022236271585
